Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount %,Profit Flag,Margin Band
100,CA-2021-1099,6/1/2021,6/3/2021,First Class,CG-00008,Customer 008,Home Office,Columbus,Ohio,Central,FUR-CHA-87867,Furniture,Chairs,Global Chair,2105.95,9,0.4,-159.2,2021,6,June,Q2,2,-7.56,233.99,40,Loss,Loss
101,CA-2024-1100,2/10/2024,2/16/2024,Standard Class,CG-00078,Customer 078,Consumer,Birmingham,Alabama,South,FUR-CHA-23566,Furniture,Chairs,Hon Deluxe Chair,4549.91,13,0.3,693.21,2024,2,February,Q1,6,15.24,349.99,30,Profit,Medium Margin
102,CA-2021-1101,6/22/2021,6/25/2021,Second Class,CG-00057,Customer 057,Consumer,Portland,Oregon,West,OFF-PEN-63578,Office Supplies,Pens & Art Supplies,Staedtler Markers,118.21,13,0.3,36.27,2021,6,June,Q2,3,30.68,9.09,30,Profit,High Margin
103,CA-2021-1102,4/18/2021,4/20/2021,First Class,CG-00072,Customer 072,Consumer,Charlotte,North Carolina,South,OFF-ENV-53694,Office Supplies,Envelopes,Poly Envelopes,13.98,2,0,4.79,2021,4,April,Q2,2,34.26,6.99,0,Profit,High Margin
104,CA-2022-1103,9/28/2022,9/28/2022,Same Day,CG-00072,Customer 072,Consumer,Charlotte,North Carolina,South,FUR-CHA-97878,Furniture,Chairs,Global Chair,1910.95,7,0.3,14.78,2022,9,September,Q3,0,0.77,272.99,30,Profit,Low Margin
105,CA-2022-1104,9/25/2022,9/29/2022,Second Class,CG-00025,Customer 025,Corporate,Seattle,Washington,West,FUR-CHA-23256,Furniture,Chairs,Hon Deluxe Chair,4499.91,9,0,469.29,2022,9,September,Q3,4,10.43,499.99,0,Profit,Medium Margin
106,CA-2024-1105,6/19/2024,6/23/2024,Second Class,CG-00021,Customer 021,Consumer,Phoenix,Arizona,West,FUR-FUR-63852,Furniture,Furnishings,Eldon Desk Lamp,107.95,6,0.1,16.24,2024,6,June,Q2,4,15.04,17.99,10,Profit,Medium Margin
107,CA-2024-1106,6/4/2024,6/6/2024,First Class,CG-00069,Customer 069,Consumer,Portland,Oregon,West,OFF-PAP-98907,Office Supplies,Paper,Xerox Paper,124.95,10,0.5,15.53,2024,6,June,Q2,2,12.43,12.5,50,Profit,Medium Margin
108,CA-2022-1107,8/1/2022,8/1/2022,Same Day,CG-00105,Customer 105,Consumer,Phoenix,Arizona,West,FUR-BOO-94040,Furniture,Bookcases,Bush Classic Bookcase,1119.94,8,0.3,98.76,2022,8,August,Q3,0,8.82,139.99,30,Profit,Low Margin
109,CA-2021-1108,7/30/2021,8/5/2021,Standard Class,CG-00035,Customer 035,Home Office,Birmingham,Alabama,South,FUR-FUR-39102,Furniture,Furnishings,Eldon Desk Lamp,139.93,14,0.5,-1.72,2021,7,July,Q3,6,-1.23,10,50,Loss,Loss
110,CA-2021-1109,2/24/2021,2/24/2021,Same Day,CG-00031,Customer 031,Corporate,Miami,Florida,South,OFF-PAP-51770,Office Supplies,Paper,Hammermill Copy Paper,41.99,2,0.3,13.59,2021,2,February,Q1,0,32.36,21,30,Profit,High Margin
111,CA-2021-1110,10/9/2021,10/15/2021,Standard Class,CG-00098,Customer 098,Home Office,Nashville,Tennessee,South,TEC-PHO-12490,Technology,Phones,Apple iPhone,3374.95,5,0.1,912.06,2021,10,October,Q4,6,27.02,674.99,10,Profit,High Margin
112,CA-2024-1111,1/29/2024,1/29/2024,Same Day,CG-00039,Customer 039,Consumer,New York City,New York,East,FUR-FUR-18232,Furniture,Furnishings,Fiskars Scissors,9.99,2,0.5,-0.55,2024,1,January,Q1,0,-5.51,5,50,Loss,Loss
113,CA-2021-1112,2/3/2021,2/6/2021,Second Class,CG-00055,Customer 055,Corporate,Richmond,Virginia,East,OFF-PAP-34551,Office Supplies,Paper,Xerox Paper,274.89,11,0,77.94,2021,2,February,Q1,3,28.35,24.99,0,Profit,High Margin
114,CA-2023-1113,1/9/2023,1/16/2023,Standard Class,CG-00112,Customer 112,Corporate,Miami,Florida,South,TEC-COP-43246,Technology,Copiers,HP Copier,15599.88,12,0,3097.58,2023,1,January,Q1,7,19.86,1299.99,0,Profit,Medium Margin
115,CA-2021-1114,5/19/2021,5/22/2021,First Class,CG-00018,Customer 018,Consumer,Newark,New Jersey,East,TEC-MAC-99742,Technology,Machines,HP Printer,2399.96,8,0.5,215.42,2021,5,May,Q2,3,8.98,300,50,Profit,Low Margin
116,CA-2021-1115,10/4/2021,10/11/2021,Standard Class,CG-00038,Customer 038,Home Office,Los Angeles,California,West,FUR-CHA-50642,Furniture,Chairs,Hon Deluxe Chair,2699.95,9,0.4,9.09,2021,10,October,Q4,7,0.34,299.99,40,Profit,Low Margin
117,CA-2024-1116,1/18/2024,1/18/2024,Same Day,CG-00037,Customer 037,Corporate,Houston,Texas,Central,TEC-MAC-26315,Technology,Machines,Brother Fax Machine,3639.91,13,0.3,766.36,2024,1,January,Q1,0,21.05,279.99,30,Profit,Medium Margin
118,CA-2023-1117,3/31/2023,3/31/2023,Same Day,CG-00064,Customer 064,Corporate,Charlotte,North Carolina,South,TEC-MAC-65640,Technology,Machines,HP Printer,719.99,2,0.4,61.46,2023,3,March,Q1,0,8.54,360,40,Profit,Low Margin
119,CA-2022-1118,1/5/2022,1/7/2022,First Class,CG-00042,Customer 042,Consumer,Columbus,Ohio,Central,OFF-STO-31842,Office Supplies,Storage,Iris Storage Case,149.94,12,0.5,16.15,2022,1,January,Q1,2,10.77,12.5,50,Profit,Medium Margin
120,CA-2021-1119,3/28/2021,3/31/2021,First Class,CG-00082,Customer 082,Corporate,New York City,New York,East,TEC-COP-77251,Technology,Copiers,HP Copier,16899.87,13,0,4865.78,2021,3,March,Q1,3,28.79,1299.99,0,Profit,High Margin
121,CA-2021-1120,10/20/2021,10/20/2021,Same Day,CG-00031,Customer 031,Corporate,Columbus,Ohio,Central,OFF-STO-89310,Office Supplies,Storage,Sterilite Storage Box,22.48,3,0.5,4.44,2021,10,October,Q4,0,19.75,7.49,50,Profit,Medium Margin
122,CA-2023-1121,2/1/2023,2/1/2023,Same Day,CG-00051,Customer 051,Consumer,Columbus,Ohio,Central,FUR-CHA-34385,Furniture,Chairs,Staples Chair,1439.95,8,0.4,-11.47,2023,2,February,Q1,0,-0.8,179.99,40,Loss,Loss
123,CA-2021-1122,8/30/2021,9/1/2021,First Class,CG-00079,Customer 079,Corporate,Detroit,Michigan,Central,FUR-CHA-19706,Furniture,Chairs,Staples Chair,2399.92,8,0,335.51,2021,8,August,Q3,2,13.98,299.99,0,Profit,Medium Margin
124,CA-2023-1123,7/1/2023,7/8/2023,Standard Class,CG-00091,Customer 091,Corporate,Richmond,Virginia,East,TEC-MAC-30644,Technology,Machines,Brother Fax Machine,4799.88,12,0,1267.43,2023,7,July,Q3,7,26.41,399.99,0,Profit,High Margin
125,CA-2023-1124,11/8/2023,11/11/2023,Second Class,CG-00031,Customer 031,Corporate,Miami,Florida,South,OFF-STO-71263,Office Supplies,Storage,Iris Storage Case,324.87,13,0,96.42,2023,11,November,Q4,3,29.68,24.99,0,Profit,High Margin
126,CA-2021-1125,6/26/2021,7/2/2021,Standard Class,CG-00068,Customer 068,Home Office,Nashville,Tennessee,South,TEC-PHO-51553,Technology,Phones,Apple iPhone,8249.89,11,0,1753.07,2021,6,June,Q2,6,21.25,749.99,0,Profit,Medium Margin
127,CA-2024-1126,10/24/2024,10/26/2024,First Class,CG-00056,Customer 056,Home Office,New York City,New York,East,TEC-ACC-31581,Technology,Accessories,Logitech Keyboard,104.98,3,0.3,29.94,2024,10,October,Q4,2,28.52,34.99,30,Profit,High Margin
128,CA-2022-1127,4/7/2022,4/9/2022,First Class,CG-00033,Customer 033,Consumer,Phoenix,Arizona,West,OFF-PAP-90534,Office Supplies,Paper,Xerox Paper,224.91,9,0,63.06,2022,4,April,Q2,2,28.04,24.99,0,Profit,High Margin
129,CA-2021-1128,12/12/2021,12/16/2021,Second Class,CG-00106,Customer 106,Corporate,New York City,New York,East,FUR-BOO-84991,Furniture,Bookcases,Bush Classic Bookcase,1399.93,7,0,111.58,2021,12,December,Q4,4,7.97,199.99,0,Profit,Low Margin
130,CA-2024-1129,7/8/2024,7/11/2024,First Class,CG-00032,Customer 032,Home Office,Charlotte,North Carolina,South,OFF-BIN-17852,Office Supplies,Binders,Wilson Jones Binder,22.48,3,0.5,2.64,2024,7,July,Q3,3,11.74,7.49,50,Profit,Medium Margin
131,CA-2023-1130,8/10/2023,8/13/2023,Second Class,CG-00111,Customer 111,Consumer,Columbus,Ohio,Central,OFF-PAP-77499,Office Supplies,Paper,Xerox Paper,224.91,9,0,56.87,2023,8,August,Q3,3,25.29,24.99,0,Profit,High Margin
132,CA-2023-1131,8/14/2023,8/20/2023,Standard Class,CG-00019,Customer 019,Corporate,New York City,New York,East,OFF-LAB-42541,Office Supplies,Labels,Avery Address Labels,139.86,14,0,45.74,2023,8,August,Q3,6,32.7,9.99,0,Profit,High Margin
133,CA-2024-1132,3/29/2024,4/1/2024,First Class,CG-00066,Customer 066,Consumer,Nashville,Tennessee,South,OFF-LAB-21802,Office Supplies,Labels,Avery Labels,27.96,7,0.5,5.59,2024,3,March,Q1,3,19.99,3.99,50,Profit,Medium Margin
134,CA-2022-1133,3/17/2022,3/20/2022,First Class,CG-00064,Customer 064,Corporate,Charlotte,North Carolina,South,TEC-PHO-66482,Technology,Phones,Apple iPhone,1799.98,3,0.2,457.42,2022,3,March,Q1,3,25.41,599.99,20,Profit,High Margin
135,CA-2023-1134,4/6/2023,4/8/2023,First Class,CG-00073,Customer 073,Corporate,Portland,Oregon,West,TEC-MAC-60639,Technology,Machines,HP Printer,2699.95,9,0.5,296.08,2023,4,April,Q2,2,10.97,299.99,50,Profit,Medium Margin
136,CA-2022-1135,7/27/2022,8/1/2022,Standard Class,CG-00048,Customer 048,Consumer,Minneapolis,Minnesota,Central,OFF-PAP-88966,Office Supplies,Paper,Hammermill Copy Paper,161.95,9,0.4,21.06,2022,7,July,Q3,5,13,17.99,40,Profit,Medium Margin
137,CA-2021-1136,4/3/2021,4/8/2021,Standard Class,CG-00067,Customer 067,Corporate,Atlanta,Georgia,South,TEC-ACC-90356,Technology,Accessories,Logitech Keyboard,299.94,6,0,61.17,2021,4,April,Q2,5,20.39,49.99,0,Profit,Medium Margin
138,CA-2024-1137,6/16/2024,6/19/2024,First Class,CG-00091,Customer 091,Corporate,Detroit,Michigan,Central,FUR-BOO-98317,Furniture,Bookcases,Sauder Bookcase,299.99,2,0.4,-17.23,2024,6,June,Q2,3,-5.74,150,40,Loss,Loss
139,CA-2024-1138,11/10/2024,11/17/2024,Standard Class,CG-00084,Customer 084,Consumer,Los Angeles,California,West,TEC-COP-78712,Technology,Copiers,Canon Copier,9899.93,11,0.4,169.95,2024,11,November,Q4,7,1.72,899.99,40,Profit,Low Margin
140,CA-2024-1139,10/26/2024,10/29/2024,Second Class,CG-00003,Customer 003,Consumer,Charlotte,North Carolina,South,OFF-PAP-36724,Office Supplies,Paper,Xerox Paper,87.46,7,0.5,16.26,2024,10,October,Q4,3,18.59,12.49,50,Profit,Medium Margin
141,CA-2021-1140,5/8/2021,5/11/2021,Second Class,CG-00085,Customer 085,Corporate,Birmingham,Alabama,South,OFF-PEN-70249,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,37.74,9,0.3,10.83,2021,5,May,Q2,3,28.7,4.19,30,Profit,High Margin
142,CA-2024-1141,10/16/2024,10/18/2024,First Class,CG-00032,Customer 032,Home Office,Minneapolis,Minnesota,Central,OFF-PAP-47880,Office Supplies,Paper,Xerox Paper,269.89,12,0.1,83.27,2024,10,October,Q4,2,30.85,22.49,10,Profit,High Margin
143,CA-2023-1142,9/29/2023,10/2/2023,First Class,CG-00037,Customer 037,Corporate,Richmond,Virginia,East,TEC-COP-55237,Technology,Copiers,HP Copier,16899.87,13,0,3186.77,2023,9,September,Q3,3,18.86,1299.99,0,Profit,Medium Margin
144,CA-2022-1143,8/13/2022,8/19/2022,Standard Class,CG-00096,Customer 096,Consumer,Atlanta,Georgia,South,FUR-BOO-27992,Furniture,Bookcases,Sauder Bookcase,449.98,2,0.1,18.62,2022,8,August,Q3,6,4.14,224.99,10,Profit,Low Margin
145,CA-2024-1144,10/3/2024,10/6/2024,Second Class,CG-00013,Customer 013,Corporate,Charlotte,North Carolina,South,TEC-COP-99285,Technology,Copiers,Canon Copier,19499.87,13,0,2842.64,2024,10,October,Q4,3,14.58,1499.99,0,Profit,Medium Margin
146,CA-2024-1145,2/2/2024,2/6/2024,Second Class,CG-00084,Customer 084,Consumer,Portland,Oregon,West,OFF-PEN-21725,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,59.3,11,0.1,16.92,2024,2,February,Q1,4,28.53,5.39,10,Profit,High Margin
147,CA-2021-1146,3/18/2021,3/21/2021,Second Class,CG-00108,Customer 108,Consumer,Nashville,Tennessee,South,FUR-BOO-11214,Furniture,Bookcases,Bush Classic Bookcase,999.95,5,0,144.26,2021,3,March,Q1,3,14.43,199.99,0,Profit,Medium Margin
148,CA-2022-1147,11/18/2022,11/20/2022,First Class,CG-00109,Customer 109,Corporate,Charlotte,North Carolina,South,FUR-CHA-31298,Furniture,Chairs,Hon Deluxe Chair,2999.94,12,0.5,-143.27,2022,11,November,Q4,2,-4.78,250,50,Loss,Loss
149,CA-2022-1148,1/17/2022,1/24/2022,Standard Class,CG-00073,Customer 073,Corporate,Seattle,Washington,West,TEC-COP-77538,Technology,Copiers,HP Copier,7799.94,6,0,1599.96,2022,1,January,Q1,7,20.51,1299.99,0,Profit,Medium Margin
150,CA-2021-1149,7/15/2021,7/19/2021,Second Class,CG-00120,Customer 120,Consumer,Los Angeles,California,West,OFF-LAB-68554,Office Supplies,Labels,Avery Labels,83.1,13,0.2,28.93,2021,7,July,Q3,4,34.81,6.39,20,Profit,High Margin
151,CA-2022-1150,9/11/2022,9/17/2022,Standard Class,CG-00008,Customer 008,Home Office,Boston,Massachusetts,East,OFF-PAP-99925,Office Supplies,Paper,Xerox Paper,179.93,9,0.2,55.52,2022,9,September,Q3,6,30.86,19.99,20,Profit,High Margin
152,CA-2024-1151,8/1/2024,8/3/2024,First Class,CG-00018,Customer 018,Consumer,Atlanta,Georgia,South,OFF-ENV-64505,Office Supplies,Envelopes,Kraft Envelopes,29.94,12,0.5,5.05,2024,8,August,Q3,2,16.87,2.5,50,Profit,Medium Margin
153,CA-2024-1152,9/22/2024,9/25/2024,Second Class,CG-00068,Customer 068,Home Office,Houston,Texas,Central,TEC-PHO-81781,Technology,Phones,Apple iPhone,6074.92,9,0.1,1402.73,2024,9,September,Q3,3,23.09,674.99,10,Profit,Medium Margin
154,CA-2021-1153,11/3/2021,11/7/2021,Second Class,CG-00088,Customer 088,Corporate,Phoenix,Arizona,West,OFF-BIN-68390,Office Supplies,Binders,Wilson Jones Binder,194.87,13,0,53.2,2021,11,November,Q4,4,27.3,14.99,0,Profit,High Margin
155,CA-2023-1154,11/18/2023,11/18/2023,Same Day,CG-00087,Customer 087,Consumer,Houston,Texas,Central,OFF-PEN-38560,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,59.9,10,0,12.69,2023,11,November,Q4,0,21.19,5.99,0,Profit,Medium Margin
156,CA-2022-1155,12/7/2022,12/14/2022,Standard Class,CG-00120,Customer 120,Consumer,Miami,Florida,South,OFF-LAB-27750,Office Supplies,Labels,Avery Labels,62.32,13,0.4,6.93,2022,12,December,Q4,7,11.12,4.79,40,Profit,Medium Margin
157,CA-2023-1156,2/23/2023,2/23/2023,Same Day,CG-00088,Customer 088,Corporate,Portland,Oregon,West,FUR-TAB-79316,Furniture,Tables,Bretford Table,3239.97,3,0.1,421.92,2023,2,February,Q1,0,13.02,1079.99,10,Profit,Medium Margin
158,CA-2021-1157,2/16/2021,2/19/2021,First Class,CG-00106,Customer 106,Corporate,Seattle,Washington,West,OFF-PEN-46129,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,23.96,4,0,5.03,2021,2,February,Q1,3,20.99,5.99,0,Profit,Medium Margin
159,CA-2024-1158,9/14/2024,9/14/2024,Same Day,CG-00027,Customer 027,Consumer,New York City,New York,East,TEC-PHO-88352,Technology,Phones,Samsung Galaxy,7699.89,11,0,1399.15,2024,9,September,Q3,0,18.17,699.99,0,Profit,Medium Margin
160,CA-2021-1159,4/1/2021,4/1/2021,Same Day,CG-00097,Customer 097,Corporate,Philadelphia,Pennsylvania,East,TEC-MAC-85511,Technology,Machines,HP Printer,2519.96,6,0.3,454.94,2021,4,April,Q2,0,18.05,419.99,30,Profit,Medium Margin
161,CA-2021-1160,10/21/2021,10/25/2021,Second Class,CG-00008,Customer 008,Home Office,Las Vegas,Nevada,West,TEC-COP-55143,Technology,Copiers,Canon Copier,9899.93,11,0.4,1117.41,2021,10,October,Q4,4,11.29,899.99,40,Profit,Medium Margin
162,CA-2022-1161,10/15/2022,10/15/2022,Same Day,CG-00049,Customer 049,Corporate,Phoenix,Arizona,West,OFF-PAP-49418,Office Supplies,Paper,Hammermill Copy Paper,419.86,14,0,136.82,2022,10,October,Q4,0,32.59,29.99,0,Profit,High Margin
163,CA-2021-1162,4/29/2021,4/29/2021,Same Day,CG-00032,Customer 032,Home Office,Chicago,Illinois,Central,OFF-ENV-68954,Office Supplies,Envelopes,Poly Envelopes,68.5,14,0.3,14.99,2021,4,April,Q2,0,21.88,4.89,30,Profit,Medium Margin
164,CA-2022-1163,1/26/2022,2/1/2022,Standard Class,CG-00112,Customer 112,Corporate,Philadelphia,Pennsylvania,East,TEC-ACC-37379,Technology,Accessories,Logitech Keyboard,489.9,14,0.3,93.32,2022,1,January,Q1,6,19.05,34.99,30,Profit,Medium Margin
165,CA-2021-1164,2/1/2021,2/4/2021,Second Class,CG-00118,Customer 118,Corporate,Phoenix,Arizona,West,TEC-ACC-41369,Technology,Accessories,Logitech Keyboard,314.94,9,0.3,82.3,2021,2,February,Q1,3,26.13,34.99,30,Profit,High Margin
166,CA-2023-1165,2/19/2023,2/19/2023,Same Day,CG-00034,Customer 034,Corporate,Minneapolis,Minnesota,Central,OFF-LAB-71537,Office Supplies,Labels,Avery Labels,72.71,13,0.3,24.88,2023,2,February,Q1,0,34.22,5.59,30,Profit,High Margin
167,CA-2023-1166,1/30/2023,2/1/2023,First Class,CG-00095,Customer 095,Home Office,Los Angeles,California,West,OFF-STO-48691,Office Supplies,Storage,Iris Storage Case,67.47,3,0.1,17.17,2023,1,January,Q1,2,25.45,22.49,10,Profit,High Margin
168,CA-2023-1167,2/17/2023,2/21/2023,Second Class,CG-00098,Customer 098,Home Office,Nashville,Tennessee,South,OFF-PAP-32185,Office Supplies,Paper,Xerox Paper,37.48,3,0.5,3.1,2023,2,February,Q1,4,8.27,12.49,50,Profit,Low Margin
169,CA-2024-1168,1/16/2024,1/23/2024,Standard Class,CG-00105,Customer 105,Consumer,New York City,New York,East,OFF-PAP-18908,Office Supplies,Paper,Hammermill Copy Paper,359.88,12,0,74.27,2024,1,January,Q1,7,20.64,29.99,0,Profit,Medium Margin
170,CA-2023-1169,11/2/2023,11/2/2023,Same Day,CG-00085,Customer 085,Corporate,Miami,Florida,South,FUR-FUR-12192,Furniture,Furnishings,Eldon Desk Lamp,143.93,9,0.2,12.29,2023,11,November,Q4,0,8.54,15.99,20,Profit,Low Margin
171,CA-2022-1170,8/11/2022,8/18/2022,Standard Class,CG-00014,Customer 014,Home Office,Richmond,Virginia,East,FUR-TAB-91235,Furniture,Tables,Riverside Meeting Table,6479.93,9,0.2,824.78,2022,8,August,Q3,7,12.73,719.99,20,Profit,Medium Margin
172,CA-2022-1171,7/2/2022,7/2/2022,Same Day,CG-00059,Customer 059,Home Office,Seattle,Washington,West,OFF-ENV-95686,Office Supplies,Envelopes,Poly Envelopes,97.86,14,0,21.43,2022,7,July,Q3,0,21.9,6.99,0,Profit,Medium Margin
173,CA-2023-1172,2/16/2023,2/16/2023,Same Day,CG-00082,Customer 082,Corporate,Philadelphia,Pennsylvania,East,FUR-FUR-94529,Furniture,Furnishings,Fiskars Scissors,90.91,13,0.3,8.17,2023,2,February,Q1,0,8.99,6.99,30,Profit,Low Margin
174,CA-2021-1173,7/15/2021,7/20/2021,Standard Class,CG-00035,Customer 035,Home Office,New York City,New York,East,TEC-MAC-33508,Technology,Machines,HP Printer,5879.9,14,0.3,866.4,2021,7,July,Q3,5,14.73,419.99,30,Profit,Medium Margin
175,CA-2022-1174,3/1/2022,3/5/2022,Second Class,CG-00039,Customer 039,Consumer,Phoenix,Arizona,West,FUR-FUR-60311,Furniture,Furnishings,Fiskars Scissors,129.87,13,0,16.05,2022,3,March,Q1,4,12.36,9.99,0,Profit,Medium Margin
176,CA-2024-1175,11/12/2024,11/19/2024,Standard Class,CG-00013,Customer 013,Corporate,Atlanta,Georgia,South,FUR-BOO-52778,Furniture,Bookcases,Sauder Bookcase,199.99,1,0.2,24.51,2024,11,November,Q4,7,12.26,199.99,20,Profit,Medium Margin
177,CA-2023-1176,7/12/2023,7/12/2023,Same Day,CG-00056,Customer 056,Home Office,Phoenix,Arizona,West,TEC-COP-91083,Technology,Copiers,Canon Copier,6749.95,5,0.1,1700.76,2023,7,July,Q3,0,25.2,1349.99,10,Profit,High Margin
178,CA-2021-1177,6/18/2021,6/20/2021,First Class,CG-00095,Customer 095,Home Office,Charlotte,North Carolina,South,OFF-BIN-10680,Office Supplies,Binders,Avery Binder,32.48,5,0.5,3.54,2021,6,June,Q2,2,10.9,6.5,50,Profit,Medium Margin
179,CA-2022-1178,7/7/2022,7/12/2022,Standard Class,CG-00056,Customer 056,Home Office,Birmingham,Alabama,South,TEC-COP-13442,Technology,Copiers,Canon Copier,2099.99,2,0.3,479.08,2022,7,July,Q3,5,22.81,1049.99,30,Profit,Medium Margin
180,CA-2024-1179,5/7/2024,5/10/2024,First Class,CG-00053,Customer 053,Home Office,Miami,Florida,South,TEC-ACC-78302,Technology,Accessories,Belkin Cable,26.98,3,0.4,0.55,2024,5,May,Q2,3,2.04,8.99,40,Profit,Low Margin
181,CA-2022-1180,7/5/2022,7/7/2022,First Class,CG-00009,Customer 009,Consumer,Las Vegas,Nevada,West,OFF-LAB-73469,Office Supplies,Labels,Avery Address Labels,129.87,13,0,33.66,2022,7,July,Q3,2,25.92,9.99,0,Profit,High Margin
182,CA-2022-1181,5/21/2022,5/21/2022,Same Day,CG-00014,Customer 014,Home Office,Portland,Oregon,West,FUR-FUR-91289,Furniture,Furnishings,Fiskars Scissors,48.95,7,0.3,3.48,2022,5,May,Q2,0,7.11,6.99,30,Profit,Low Margin
183,CA-2023-1182,6/1/2023,6/5/2023,Second Class,CG-00062,Customer 062,Home Office,Chicago,Illinois,Central,OFF-PEN-92955,Office Supplies,Pens & Art Supplies,Staedtler Markers,93.53,8,0.1,23.75,2023,6,June,Q2,4,25.39,11.69,10,Profit,High Margin
184,CA-2022-1183,7/29/2022,7/29/2022,Same Day,CG-00076,Customer 076,Corporate,Phoenix,Arizona,West,FUR-FUR-67469,Furniture,Furnishings,Eldon Desk Lamp,207.9,13,0.2,26.96,2022,7,July,Q3,0,12.97,15.99,20,Profit,Medium Margin
185,CA-2021-1184,5/22/2021,5/22/2021,Same Day,CG-00082,Customer 082,Corporate,Chicago,Illinois,Central,OFF-ENV-65460,Office Supplies,Envelopes,Poly Envelopes,54.52,13,0.4,3.6,2021,5,May,Q2,0,6.6,4.19,40,Profit,Low Margin
186,CA-2024-1185,5/9/2024,5/9/2024,Same Day,CG-00070,Customer 070,Corporate,Newark,New Jersey,East,TEC-PHO-42536,Technology,Phones,Apple iPhone,5774.92,11,0.3,981.45,2024,5,May,Q2,0,17,524.99,30,Profit,Medium Margin
187,CA-2024-1186,6/8/2024,6/15/2024,Standard Class,CG-00102,Customer 102,Consumer,Miami,Florida,South,FUR-CHA-39098,Furniture,Chairs,Hon Deluxe Chair,4049.92,9,0.1,291.05,2024,6,June,Q2,7,7.19,449.99,10,Profit,Low Margin
188,CA-2023-1187,3/13/2023,3/13/2023,Same Day,CG-00004,Customer 004,Corporate,Miami,Florida,South,OFF-LAB-25213,Office Supplies,Labels,Avery Labels,111.86,14,0,28.78,2023,3,March,Q1,0,25.73,7.99,0,Profit,High Margin
189,CA-2022-1188,12/4/2022,12/4/2022,Same Day,CG-00061,Customer 061,Corporate,Boston,Massachusetts,East,TEC-COP-18804,Technology,Copiers,HP Copier,6499.95,5,0,1732.42,2022,12,December,Q4,0,26.65,1299.99,0,Profit,High Margin
190,CA-2021-1189,8/24/2021,8/30/2021,Standard Class,CG-00120,Customer 120,Consumer,Phoenix,Arizona,West,FUR-TAB-83380,Furniture,Tables,Bretford Table,4199.97,7,0.5,-462.93,2021,8,August,Q3,6,-11.02,600,50,Loss,Loss
191,CA-2023-1190,4/10/2023,4/14/2023,Second Class,CG-00004,Customer 004,Corporate,Las Vegas,Nevada,West,TEC-COP-10583,Technology,Copiers,HP Copier,14039.89,12,0.1,2469.16,2023,4,April,Q2,4,17.59,1169.99,10,Profit,Medium Margin
192,CA-2024-1191,12/12/2024,12/19/2024,Standard Class,CG-00047,Customer 047,Home Office,Chicago,Illinois,Central,OFF-BIN-97910,Office Supplies,Binders,Cardinal Binder,62.93,14,0.5,8.44,2024,12,December,Q4,7,13.41,4.5,50,Profit,Medium Margin
193,CA-2024-1192,8/1/2024,8/4/2024,First Class,CG-00076,Customer 076,Corporate,Newark,New Jersey,East,OFF-LAB-98288,Office Supplies,Labels,Avery Labels,76.7,12,0.2,26.29,2024,8,August,Q3,3,34.28,6.39,20,Profit,High Margin
194,CA-2024-1193,4/23/2024,4/30/2024,Standard Class,CG-00016,Customer 016,Corporate,Portland,Oregon,West,FUR-TAB-28528,Furniture,Tables,Bretford Table,6479.95,9,0.4,-533.07,2024,4,April,Q2,7,-8.23,719.99,40,Loss,Loss
