Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
133,CA-2024-1132,2024-03-29,2024-04-01,First Class,CG-00066,Customer 066,Consumer,Nashville,Tennessee,South,OFF-LAB-21802,Office Supplies,Labels,Avery Labels,27.96,7,0.5,5.59
134,CA-2022-1133,2022-03-17,2022-03-20,First Class,CG-00064,Customer 064,Corporate,Charlotte,North Carolina,South,TEC-PHO-66482,Technology,Phones,Apple iPhone,1799.98,3,0.2,457.42
135,CA-2023-1134,2023-04-06,2023-04-08,First Class,CG-00073,Customer 073,Corporate,Portland,Oregon,West,TEC-MAC-60639,Technology,Machines,HP Printer,2699.95,9,0.5,296.08
136,CA-2022-1135,2022-07-27,2022-08-01,Standard Class,CG-00048,Customer 048,Consumer,Minneapolis,Minnesota,Central,OFF-PAP-88966,Office Supplies,Paper,Hammermill Copy Paper,161.95,9,0.4,21.06
137,CA-2021-1136,2021-04-03,2021-04-08,Standard Class,CG-00067,Customer 067,Corporate,Atlanta,Georgia,South,TEC-ACC-90356,Technology,Accessories,Logitech Keyboard,299.94,6,0.0,61.17
138,CA-2024-1137,2024-06-16,2024-06-19,First Class,CG-00091,Customer 091,Corporate,Detroit,Michigan,Central,FUR-BOO-98317,Furniture,Bookcases,Sauder Bookcase,299.99,2,0.4,-17.23
139,CA-2024-1138,2024-11-10,2024-11-17,Standard Class,CG-00084,Customer 084,Consumer,Los Angeles,California,West,TEC-COP-78712,Technology,Copiers,Canon Copier,9899.93,11,0.4,169.95
140,CA-2024-1139,2024-10-26,2024-10-29,Second Class,CG-00003,Customer 003,Consumer,Charlotte,North Carolina,South,OFF-PAP-36724,Office Supplies,Paper,Xerox Paper,87.46,7,0.5,16.26
141,CA-2021-1140,2021-05-08,2021-05-11,Second Class,CG-00085,Customer 085,Corporate,Birmingham,Alabama,South,OFF-PEN-70249,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,37.74,9,0.3,10.83
142,CA-2024-1141,2024-10-16,2024-10-18,First Class,CG-00032,Customer 032,Home Office,Minneapolis,Minnesota,Central,OFF-PAP-47880,Office Supplies,Paper,Xerox Paper,269.89,12,0.1,83.27
143,CA-2023-1142,2023-09-29,2023-10-02,First Class,CG-00037,Customer 037,Corporate,Richmond,Virginia,East,TEC-COP-55237,Technology,Copiers,HP Copier,16899.87,13,0.0,3186.77
144,CA-2022-1143,2022-08-13,2022-08-19,Standard Class,CG-00096,Customer 096,Consumer,Atlanta,Georgia,South,FUR-BOO-27992,Furniture,Bookcases,Sauder Bookcase,449.98,2,0.1,18.62
145,CA-2024-1144,2024-10-03,2024-10-06,Second Class,CG-00013,Customer 013,Corporate,Charlotte,North Carolina,South,TEC-COP-99285,Technology,Copiers,Canon Copier,19499.87,13,0.0,2842.64
146,CA-2024-1145,2024-02-02,2024-02-06,Second Class,CG-00084,Customer 084,Consumer,Portland,Oregon,West,OFF-PEN-21725,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,59.3,11,0.1,16.92
147,CA-2021-1146,2021-03-18,2021-03-21,Second Class,CG-00108,Customer 108,Consumer,Nashville,Tennessee,South,FUR-BOO-11214,Furniture,Bookcases,Bush Classic Bookcase,999.95,5,0.0,144.26
148,CA-2022-1147,2022-11-18,2022-11-20,First Class,CG-00109,Customer 109,Corporate,Charlotte,North Carolina,South,FUR-CHA-31298,Furniture,Chairs,Hon Deluxe Chair,2999.94,12,0.5,-143.27
149,CA-2022-1148,2022-01-17,2022-01-24,Standard Class,CG-00073,Customer 073,Corporate,Seattle,Washington,West,TEC-COP-77538,Technology,Copiers,HP Copier,7799.94,6,0.0,1599.96
150,CA-2021-1149,2021-07-15,2021-07-19,Second Class,CG-00120,Customer 120,Consumer,Los Angeles,California,West,OFF-LAB-68554,Office Supplies,Labels,Avery Labels,83.1,13,0.2,28.93
151,CA-2022-1150,2022-09-11,2022-09-17,Standard Class,CG-00008,Customer 008,Home Office,Boston,Massachusetts,East,OFF-PAP-99925,Office Supplies,Paper,Xerox Paper,179.93,9,0.2,55.52
152,CA-2024-1151,2024-08-01,2024-08-03,First Class,CG-00018,Customer 018,Consumer,Atlanta,Georgia,South,OFF-ENV-64505,Office Supplies,Envelopes,Kraft Envelopes,29.94,12,0.5,5.05
153,CA-2024-1152,2024-09-22,2024-09-25,Second Class,CG-00068,Customer 068,Home Office,Houston,Texas,Central,TEC-PHO-81781,Technology,Phones,Apple iPhone,6074.92,9,0.1,1402.73
154,CA-2021-1153,2021-11-03,2021-11-07,Second Class,CG-00088,Customer 088,Corporate,Phoenix,Arizona,West,OFF-BIN-68390,Office Supplies,Binders,Wilson Jones Binder,194.87,13,0.0,53.2
155,CA-2023-1154,2023-11-18,2023-11-18,Same Day,CG-00087,Customer 087,Consumer,Houston,Texas,Central,OFF-PEN-38560,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,59.9,10,0.0,12.69
156,CA-2022-1155,2022-12-07,2022-12-14,Standard Class,CG-00120,Customer 120,Consumer,Miami,Florida,South,OFF-LAB-27750,Office Supplies,Labels,Avery Labels,62.32,13,0.4,6.93
157,CA-2023-1156,2023-02-23,2023-02-23,Same Day,CG-00088,Customer 088,Corporate,Portland,Oregon,West,FUR-TAB-79316,Furniture,Tables,Bretford Table,3239.97,3,0.1,421.92
158,CA-2021-1157,2021-02-16,2021-02-19,First Class,CG-00106,Customer 106,Corporate,Seattle,Washington,West,OFF-PEN-46129,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,23.96,4,0.0,5.03
159,CA-2024-1158,2024-09-14,2024-09-14,Same Day,CG-00027,Customer 027,Consumer,New York City,New York,East,TEC-PHO-88352,Technology,Phones,Samsung Galaxy,7699.89,11,0.0,1399.15
160,CA-2021-1159,2021-04-01,2021-04-01,Same Day,CG-00097,Customer 097,Corporate,Philadelphia,Pennsylvania,East,TEC-MAC-85511,Technology,Machines,HP Printer,2519.96,6,0.3,454.94
161,CA-2021-1160,2021-10-21,2021-10-25,Second Class,CG-00008,Customer 008,Home Office,Las Vegas,Nevada,West,TEC-COP-55143,Technology,Copiers,Canon Copier,9899.93,11,0.4,1117.41
162,CA-2022-1161,2022-10-15,2022-10-15,Same Day,CG-00049,Customer 049,Corporate,Phoenix,Arizona,West,OFF-PAP-49418,Office Supplies,Paper,Hammermill Copy Paper,419.86,14,0.0,136.82
163,CA-2021-1162,2021-04-29,2021-04-29,Same Day,CG-00032,Customer 032,Home Office,Chicago,Illinois,Central,OFF-ENV-68954,Office Supplies,Envelopes,Poly Envelopes,68.5,14,0.3,14.99
164,CA-2022-1163,2022-01-26,2022-02-01,Standard Class,CG-00112,Customer 112,Corporate,Philadelphia,Pennsylvania,East,TEC-ACC-37379,Technology,Accessories,Logitech Keyboard,489.9,14,0.3,93.32
165,CA-2021-1164,2021-02-01,2021-02-04,Second Class,CG-00118,Customer 118,Corporate,Phoenix,Arizona,West,TEC-ACC-41369,Technology,Accessories,Logitech Keyboard,314.94,9,0.3,82.3
166,CA-2023-1165,2023-02-19,2023-02-19,Same Day,CG-00034,Customer 034,Corporate,Minneapolis,Minnesota,Central,OFF-LAB-71537,Office Supplies,Labels,Avery Labels,72.71,13,0.3,24.88
167,CA-2023-1166,2023-01-30,2023-02-01,First Class,CG-00095,Customer 095,Home Office,Los Angeles,California,West,OFF-STO-48691,Office Supplies,Storage,Iris Storage Case,67.47,3,0.1,17.17
168,CA-2023-1167,2023-02-17,2023-02-21,Second Class,CG-00098,Customer 098,Home Office,Nashville,Tennessee,South,OFF-PAP-32185,Office Supplies,Paper,Xerox Paper,37.48,3,0.5,3.1
169,CA-2024-1168,2024-01-16,2024-01-23,Standard Class,CG-00105,Customer 105,Consumer,New York City,New York,East,OFF-PAP-18908,Office Supplies,Paper,Hammermill Copy Paper,359.88,12,0.0,74.27
170,CA-2023-1169,2023-11-02,2023-11-02,Same Day,CG-00085,Customer 085,Corporate,Miami,Florida,South,FUR-FUR-12192,Furniture,Furnishings,Eldon Desk Lamp,143.93,9,0.2,12.29
171,CA-2022-1170,2022-08-11,2022-08-18,Standard Class,CG-00014,Customer 014,Home Office,Richmond,Virginia,East,FUR-TAB-91235,Furniture,Tables,Riverside Meeting Table,6479.93,9,0.2,824.78
172,CA-2022-1171,2022-07-02,2022-07-02,Same Day,CG-00059,Customer 059,Home Office,Seattle,Washington,West,OFF-ENV-95686,Office Supplies,Envelopes,Poly Envelopes,97.86,14,0.0,21.43
173,CA-2023-1172,2023-02-16,2023-02-16,Same Day,CG-00082,Customer 082,Corporate,Philadelphia,Pennsylvania,East,FUR-FUR-94529,Furniture,Furnishings,Fiskars Scissors,90.91,13,0.3,8.17
174,CA-2021-1173,2021-07-15,2021-07-20,Standard Class,CG-00035,Customer 035,Home Office,New York City,New York,East,TEC-MAC-33508,Technology,Machines,HP Printer,5879.9,14,0.3,866.4
175,CA-2022-1174,2022-03-01,2022-03-05,Second Class,CG-00039,Customer 039,Consumer,Phoenix,Arizona,West,FUR-FUR-60311,Furniture,Furnishings,Fiskars Scissors,129.87,13,0.0,16.05
176,CA-2024-1175,2024-11-12,2024-11-19,Standard Class,CG-00013,Customer 013,Corporate,Atlanta,Georgia,South,FUR-BOO-52778,Furniture,Bookcases,Sauder Bookcase,199.99,1,0.2,24.51
177,CA-2023-1176,2023-07-12,2023-07-12,Same Day,CG-00056,Customer 056,Home Office,Phoenix,Arizona,West,TEC-COP-91083,Technology,Copiers,Canon Copier,6749.95,5,0.1,1700.76
178,CA-2021-1177,2021-06-18,2021-06-20,First Class,CG-00095,Customer 095,Home Office,Charlotte,North Carolina,South,OFF-BIN-10680,Office Supplies,Binders,Avery Binder,32.48,5,0.5,3.54
179,CA-2022-1178,2022-07-07,2022-07-12,Standard Class,CG-00056,Customer 056,Home Office,Birmingham,Alabama,South,TEC-COP-13442,Technology,Copiers,Canon Copier,2099.99,2,0.3,479.08
180,CA-2024-1179,2024-05-07,2024-05-10,First Class,CG-00053,Customer 053,Home Office,Miami,Florida,South,TEC-ACC-78302,Technology,Accessories,Belkin Cable,26.98,3,0.4,0.55
181,CA-2022-1180,2022-07-05,2022-07-07,First Class,CG-00009,Customer 009,Consumer,Las Vegas,Nevada,West,OFF-LAB-73469,Office Supplies,Labels,Avery Address Labels,129.87,13,0.0,33.66
182,CA-2022-1181,2022-05-21,2022-05-21,Same Day,CG-00014,Customer 014,Home Office,Portland,Oregon,West,FUR-FUR-91289,Furniture,Furnishings,Fiskars Scissors,48.95,7,0.3,3.48
183,CA-2023-1182,2023-06-01,2023-06-05,Second Class,CG-00062,Customer 062,Home Office,Chicago,Illinois,Central,OFF-PEN-92955,Office Supplies,Pens & Art Supplies,Staedtler Markers,93.53,8,0.1,23.75
184,CA-2022-1183,2022-07-29,2022-07-29,Same Day,CG-00076,Customer 076,Corporate,Phoenix,Arizona,West,FUR-FUR-67469,Furniture,Furnishings,Eldon Desk Lamp,207.9,13,0.2,26.96
185,CA-2021-1184,2021-05-22,2021-05-22,Same Day,CG-00082,Customer 082,Corporate,Chicago,Illinois,Central,OFF-ENV-65460,Office Supplies,Envelopes,Poly Envelopes,54.52,13,0.4,3.6
186,CA-2024-1185,2024-05-09,2024-05-09,Same Day,CG-00070,Customer 070,Corporate,Newark,New Jersey,East,TEC-PHO-42536,Technology,Phones,Apple iPhone,5774.92,11,0.3,981.45
187,CA-2024-1186,2024-06-08,2024-06-15,Standard Class,CG-00102,Customer 102,Consumer,Miami,Florida,South,FUR-CHA-39098,Furniture,Chairs,Hon Deluxe Chair,4049.92,9,0.1,291.05
188,CA-2023-1187,2023-03-13,2023-03-13,Same Day,CG-00004,Customer 004,Corporate,Miami,Florida,South,OFF-LAB-25213,Office Supplies,Labels,Avery Labels,111.86,14,0.0,28.78
189,CA-2022-1188,2022-12-04,2022-12-04,Same Day,CG-00061,Customer 061,Corporate,Boston,Massachusetts,East,TEC-COP-18804,Technology,Copiers,HP Copier,6499.95,5,0.0,1732.42
190,CA-2021-1189,2021-08-24,2021-08-30,Standard Class,CG-00120,Customer 120,Consumer,Phoenix,Arizona,West,FUR-TAB-83380,Furniture,Tables,Bretford Table,4199.97,7,0.5,-462.93
191,CA-2023-1190,2023-04-10,2023-04-14,Second Class,CG-00004,Customer 004,Corporate,Las Vegas,Nevada,West,TEC-COP-10583,Technology,Copiers,HP Copier,14039.89,12,0.1,2469.16
192,CA-2024-1191,2024-12-12,2024-12-19,Standard Class,CG-00047,Customer 047,Home Office,Chicago,Illinois,Central,OFF-BIN-97910,Office Supplies,Binders,Cardinal Binder,62.93,14,0.5,8.44
193,CA-2024-1192,2024-08-01,2024-08-04,First Class,CG-00076,Customer 076,Corporate,Newark,New Jersey,East,OFF-LAB-98288,Office Supplies,Labels,Avery Labels,76.7,12,0.2,26.29
194,CA-2024-1193,2024-04-23,2024-04-30,Standard Class,CG-00016,Customer 016,Corporate,Portland,Oregon,West,FUR-TAB-28528,Furniture,Tables,Bretford Table,6479.95,9,0.4,-533.07
195,CA-2021-1194,2021-10-10,2021-10-10,Same Day,CG-00082,Customer 082,Corporate,Phoenix,Arizona,West,FUR-FUR-28388,Furniture,Furnishings,Fiskars Scissors,20.98,3,0.3,2.75
196,CA-2024-1195,2024-06-22,2024-06-28,Standard Class,CG-00018,Customer 018,Consumer,Las Vegas,Nevada,West,TEC-COP-99744,Technology,Copiers,HP Copier,6239.95,8,0.4,633.49
197,CA-2023-1196,2023-06-29,2023-06-29,Same Day,CG-00102,Customer 102,Consumer,Portland,Oregon,West,FUR-BOO-80465,Furniture,Bookcases,Bush Classic Bookcase,999.95,5,0.0,122.1
198,CA-2024-1197,2024-03-04,2024-03-04,Same Day,CG-00035,Customer 035,Home Office,Minneapolis,Minnesota,Central,FUR-FUR-65725,Furniture,Furnishings,Eldon Desk Lamp,35.98,2,0.1,1.79
199,CA-2021-1198,2021-03-08,2021-03-08,Same Day,CG-00057,Customer 057,Consumer,Philadelphia,Pennsylvania,East,FUR-BOO-31755,Furniture,Bookcases,Sauder Bookcase,2499.9,10,0.0,306.81
200,CA-2022-1199,2022-02-28,2022-03-07,Standard Class,CG-00077,Customer 077,Home Office,Portland,Oregon,West,TEC-MAC-85069,Technology,Machines,Brother Fax Machine,1999.95,5,0.0,330.67
201,CA-2023-1200,2023-04-23,2023-04-29,Standard Class,CG-00032,Customer 032,Home Office,Portland,Oregon,West,FUR-FUR-28634,Furniture,Furnishings,Fiskars Scissors,79.92,10,0.2,7.93
202,CA-2023-1201,2023-02-08,2023-02-08,Same Day,CG-00066,Customer 066,Consumer,Columbus,Ohio,Central,OFF-LAB-86278,Office Supplies,Labels,Avery Address Labels,9.99,1,0.0,3.14
203,CA-2023-1202,2023-07-28,2023-07-30,First Class,CG-00055,Customer 055,Corporate,Las Vegas,Nevada,West,OFF-PEN-54270,Office Supplies,Pens & Art Supplies,Staedtler Markers,116.91,9,0.0,33.89
204,CA-2023-1203,2023-09-21,2023-09-23,First Class,CG-00013,Customer 013,Corporate,Miami,Florida,South,FUR-TAB-69836,Furniture,Tables,Bretford Table,719.99,1,0.4,-82.55
205,CA-2024-1204,2024-11-11,2024-11-15,Second Class,CG-00112,Customer 112,Corporate,Houston,Texas,Central,TEC-MAC-20803,Technology,Machines,Brother Fax Machine,2399.94,6,0.0,366.63
206,CA-2024-1205,2024-07-05,2024-07-08,First Class,CG-00084,Customer 084,Consumer,New York City,New York,East,FUR-TAB-20215,Furniture,Tables,Bretford Table,3239.97,3,0.1,268.65
207,CA-2023-1206,2023-07-01,2023-07-06,Standard Class,CG-00111,Customer 111,Consumer,Atlanta,Georgia,South,OFF-BIN-60209,Office Supplies,Binders,Avery Binder,25.98,2,0.0,5.73
208,CA-2023-1207,2023-01-23,2023-01-25,First Class,CG-00083,Customer 083,Home Office,Los Angeles,California,West,TEC-PHO-95199,Technology,Phones,Cisco Phone,449.99,3,0.5,21.45
209,CA-2022-1208,2022-03-13,2022-03-17,Second Class,CG-00012,Customer 012,Consumer,Philadelphia,Pennsylvania,East,FUR-FUR-66280,Furniture,Furnishings,Fiskars Scissors,59.94,6,0.0,2.53
210,CA-2024-1209,2024-08-13,2024-08-18,Standard Class,CG-00109,Customer 109,Corporate,Chicago,Illinois,Central,TEC-ACC-61347,Technology,Accessories,Belkin Cable,74.95,5,0.0,19.68
211,CA-2022-1210,2022-05-06,2022-05-06,Same Day,CG-00064,Customer 064,Corporate,Richmond,Virginia,East,FUR-BOO-27299,Furniture,Bookcases,Sauder Bookcase,1049.96,7,0.4,-94.69
212,CA-2024-1211,2024-10-30,2024-11-02,Second Class,CG-00076,Customer 076,Corporate,New York City,New York,East,OFF-PAP-17925,Office Supplies,Paper,Hammermill Copy Paper,233.92,13,0.4,30.64
213,CA-2024-1212,2024-07-11,2024-07-11,Same Day,CG-00082,Customer 082,Corporate,Portland,Oregon,West,FUR-BOO-77017,Furniture,Bookcases,Bush Classic Bookcase,799.96,4,0.0,68.36
214,CA-2023-1213,2023-03-12,2023-03-18,Standard Class,CG-00008,Customer 008,Home Office,Los Angeles,California,West,OFF-BIN-90254,Office Supplies,Binders,Cardinal Binder,89.9,10,0.0,22.6
215,CA-2024-1214,2024-09-09,2024-09-12,Second Class,CG-00090,Customer 090,Consumer,Philadelphia,Pennsylvania,East,OFF-PEN-31884,Office Supplies,Pens & Art Supplies,Staedtler Markers,77.94,6,0.0,24.74
216,CA-2022-1215,2022-07-05,2022-07-10,Standard Class,CG-00035,Customer 035,Home Office,Newark,New Jersey,East,TEC-PHO-69663,Technology,Phones,Samsung Galaxy,4409.94,9,0.3,676.11
217,CA-2024-1216,2024-03-06,2024-03-09,Second Class,CG-00099,Customer 099,Consumer,Richmond,Virginia,East,TEC-PHO-76692,Technology,Phones,Apple iPhone,749.99,1,0.0,205.35
218,CA-2021-1217,2021-01-26,2021-01-30,Second Class,CG-00050,Customer 050,Home Office,Seattle,Washington,West,FUR-FUR-52179,Furniture,Furnishings,Eldon Desk Lamp,47.98,4,0.4,-0.37
219,CA-2022-1218,2022-10-18,2022-10-20,First Class,CG-00065,Customer 065,Home Office,Philadelphia,Pennsylvania,East,FUR-CHA-19034,Furniture,Chairs,Hon Deluxe Chair,3199.94,8,0.2,387.29
220,CA-2022-1219,2022-09-29,2022-10-01,First Class,CG-00048,Customer 048,Consumer,Portland,Oregon,West,TEC-MAC-70807,Technology,Machines,HP Printer,1799.97,6,0.5,260.4
221,CA-2022-1220,2022-02-05,2022-02-08,Second Class,CG-00004,Customer 004,Corporate,Phoenix,Arizona,West,OFF-ENV-53911,Office Supplies,Envelopes,Poly Envelopes,4.19,1,0.4,0.76
222,CA-2022-1221,2022-09-22,2022-09-27,Standard Class,CG-00063,Customer 063,Consumer,Philadelphia,Pennsylvania,East,TEC-MAC-15754,Technology,Machines,HP Printer,1439.98,4,0.4,144.18
223,CA-2023-1222,2023-02-02,2023-02-02,Same Day,CG-00065,Customer 065,Home Office,Las Vegas,Nevada,West,FUR-CHA-96827,Furniture,Chairs,Hon Deluxe Chair,1349.97,3,0.1,65.81
224,CA-2022-1223,2022-10-08,2022-10-08,Same Day,CG-00058,Customer 058,Corporate,Chicago,Illinois,Central,FUR-TAB-86638,Furniture,Tables,Riverside Meeting Table,1799.98,2,0.0,37.53
225,CA-2023-1224,2023-07-10,2023-07-10,Same Day,CG-00069,Customer 069,Consumer,Chicago,Illinois,Central,OFF-PEN-44735,Office Supplies,Pens & Art Supplies,Staedtler Markers,181.86,14,0.0,39.75
226,CA-2024-1225,2024-11-06,2024-11-08,First Class,CG-00107,Customer 107,Home Office,Chicago,Illinois,Central,FUR-TAB-61936,Furniture,Tables,Bretford Table,10799.91,9,0.0,1151.03
227,CA-2022-1226,2022-06-17,2022-06-21,Second Class,CG-00072,Customer 072,Consumer,Los Angeles,California,West,OFF-BIN-25919,Office Supplies,Binders,Avery Binder,12.99,1,0.0,4.28
228,CA-2022-1227,2022-04-01,2022-04-05,Second Class,CG-00088,Customer 088,Corporate,Richmond,Virginia,East,TEC-MAC-12857,Technology,Machines,HP Printer,1079.98,2,0.1,302.8
229,CA-2023-1228,2023-06-28,2023-07-02,Second Class,CG-00006,Customer 006,Consumer,Miami,Florida,South,FUR-FUR-75028,Furniture,Furnishings,Fiskars Scissors,5.99,1,0.4,-0.25
230,CA-2021-1229,2021-12-20,2021-12-23,First Class,CG-00036,Customer 036,Consumer,Atlanta,Georgia,South,FUR-TAB-75390,Furniture,Tables,Bretford Table,4199.97,7,0.5,-570.58
231,CA-2022-1230,2022-07-27,2022-07-27,Same Day,CG-00083,Customer 083,Home Office,Phoenix,Arizona,West,FUR-FUR-72873,Furniture,Furnishings,Fiskars Scissors,44.95,9,0.5,-4.2
232,CA-2024-1231,2024-03-04,2024-03-06,First Class,CG-00004,Customer 004,Corporate,Minneapolis,Minnesota,Central,FUR-CHA-17679,Furniture,Chairs,Hon Deluxe Chair,3249.93,13,0.5,-213.15
233,CA-2024-1232,2024-04-11,2024-04-14,Second Class,CG-00085,Customer 085,Corporate,Portland,Oregon,West,TEC-PHO-85457,Technology,Phones,Apple iPhone,6299.92,14,0.4,303.79
234,CA-2021-1233,2021-12-22,2021-12-26,Second Class,CG-00117,Customer 117,Consumer,Newark,New Jersey,East,TEC-ACC-34672,Technology,Accessories,Belkin Cable,104.93,14,0.5,8.01
235,CA-2021-1234,2021-12-26,2021-12-26,Same Day,CG-00030,Customer 030,Consumer,Los Angeles,California,West,TEC-COP-53481,Technology,Copiers,Canon Copier,13499.91,10,0.1,3590.53
236,CA-2022-1235,2022-11-29,2022-12-02,Second Class,CG-00019,Customer 019,Corporate,Los Angeles,California,West,TEC-MAC-58967,Technology,Machines,HP Printer,4319.93,12,0.4,358.13
237,CA-2022-1236,2022-11-21,2022-11-23,First Class,CG-00094,Customer 094,Corporate,Nashville,Tennessee,South,TEC-MAC-83659,Technology,Machines,HP Printer,5039.92,12,0.3,899.55
238,CA-2024-1237,2024-04-21,2024-04-25,Second Class,CG-00017,Customer 017,Home Office,Los Angeles,California,West,TEC-COP-33865,Technology,Copiers,Canon Copier,10499.93,10,0.3,2973.12
239,CA-2024-1238,2024-06-06,2024-06-09,Second Class,CG-00019,Customer 019,Corporate,Houston,Texas,Central,FUR-BOO-32005,Furniture,Bookcases,Sauder Bookcase,2749.89,11,0.0,352.67
240,CA-2024-1239,2024-10-04,2024-10-07,First Class,CG-00027,Customer 027,Consumer,Los Angeles,California,West,OFF-PEN-10167,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,3.59,1,0.4,0.43
241,CA-2023-1240,2023-05-10,2023-05-14,Second Class,CG-00045,Customer 045,Consumer,Miami,Florida,South,OFF-STO-31319,Office Supplies,Storage,Sterilite Storage Box,119.92,8,0.0,38.96
242,CA-2021-1241,2021-03-10,2021-03-13,First Class,CG-00014,Customer 014,Home Office,Newark,New Jersey,East,FUR-FUR-19830,Furniture,Furnishings,Eldon Desk Lamp,179.91,9,0.0,10.02
243,CA-2024-1242,2024-06-10,2024-06-10,Same Day,CG-00084,Customer 084,Consumer,Phoenix,Arizona,West,OFF-PAP-23272,Office Supplies,Paper,Hammermill Copy Paper,161.95,6,0.1,56.87
244,CA-2023-1243,2023-04-19,2023-04-22,First Class,CG-00031,Customer 031,Corporate,New York City,New York,East,OFF-STO-30131,Office Supplies,Storage,Iris Storage Case,17.49,1,0.3,3.6
245,CA-2021-1244,2021-06-29,2021-07-01,First Class,CG-00013,Customer 013,Corporate,Philadelphia,Pennsylvania,East,FUR-BOO-72071,Furniture,Bookcases,Bush Classic Bookcase,2799.86,14,0.0,143.5
246,CA-2023-1245,2023-03-26,2023-03-26,Same Day,CG-00083,Customer 083,Home Office,Atlanta,Georgia,South,OFF-LAB-34455,Office Supplies,Labels,Avery Address Labels,79.92,8,0.0,19.54
247,CA-2023-1246,2023-08-11,2023-08-13,First Class,CG-00020,Customer 020,Home Office,New York City,New York,East,TEC-MAC-87296,Technology,Machines,Brother Fax Machine,1599.96,4,0.0,433.78
248,CA-2023-1247,2023-12-07,2023-12-07,Same Day,CG-00061,Customer 061,Corporate,Houston,Texas,Central,OFF-ENV-75811,Office Supplies,Envelopes,Poly Envelopes,69.9,10,0.0,15.59
249,CA-2023-1248,2023-07-09,2023-07-12,Second Class,CG-00017,Customer 017,Home Office,Boston,Massachusetts,East,FUR-FUR-92211,Furniture,Furnishings,Eldon Desk Lamp,47.98,3,0.2,2.54
250,CA-2021-1249,2021-05-18,2021-05-24,Standard Class,CG-00110,Customer 110,Home Office,Minneapolis,Minnesota,Central,OFF-BIN-91665,Office Supplies,Binders,Wilson Jones Binder,89.94,10,0.4,6.46
